id,Pet_ID,"Avatar","Pet_Name","Species","Breed","MajorColour","AnotherColour","Sex","Age","Birthday","FoodRequire","OtherRequire","MicrochipNo","Description",Is_Lost,Status,"Create_Date","Last_Modify_Date",Modified_By
143,144,NULL,"Jenny",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-23 11:52:19","2015-07-23 12:01:52",55
144,145,NULL,"B咕","Dog","082","黑色",NULL,"001","003","2012-7-10",NULL,NULL,NULL,NULL,0,1,"2015-07-23 12:22:25","2015-07-23 12:28:47",145
145,146,"201508/2015081917231035726.png","Smartybaby 薯嘜","Dog","173","Black ","Dark Gray Head ","002","003","2011-5-5",NULL,NULL,"AVID*046*803*626","Smartybaby ",0,0,"2015-07-23 13:45:39","2015-11-28 17:01:06",146
146,147,"201508/2015081917223191004.png","Obilio Jr. 小奧","Dog","173","Black ",".","002","003","2011-5-5",NULL,NULL,"AVID*046*804*103",NULL,0,0,"2015-07-23 13:46:28","2015-11-28 17:01:18",146
147,148,"201507/2015072314343627245.png","Music","Dog","225","虎班",NULL,"002","002","2014-11-15",NULL,NULL,"CAP.421 H.K.LAWS","中型排骨狗",0,1,"2015-07-23 14:34:36","2015-07-25 10:39:32",147
148,149,NULL,"Mac","Dog","076","啡白色",NULL,"003","003","2009-11-30",NULL,"如拾獲請聯絡94527098
",NULL,NULL,1,1,"2015-07-23 14:44:52","2015-08-29 18:53:54",148
149,150,"201508/2015081514320825441.jpeg","Stella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-23 16:26:58","2015-08-26 16:27:18",55
150,151,"201508/2015081811572077941.jpeg","Walt Walt","Dog","076","brown","white","002","001","2013-08-12","","","","",0,1,"2015-07-23 16:31:51","2015-12-24 16:42:02",55
151,152,"201508/2015081916521163273.png","1008","Bird","001","kj","g'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-23 16:37:15","2015-12-28 18:01:35",149
152,153,"201507/2015072316373632792.png","大老婆","Rabbit","001",NULL,NULL,"002","002","1986-9-8",NULL,NULL,NULL,NULL,0,0,"2015-07-23 16:37:36","2015-09-10 11:12:04",47
153,154,"201507/2015072316405849608.png","1003","Rabbit","001",NULL,NULL,"002","003","1984-4-16",NULL,NULL,NULL,NULL,0,1,"2015-07-23 16:40:58","2015-11-04 18:25:40",55
154,155,"201510/2015101215483735518.jpeg","1007","Dog","005","black","white","002","003",NULL,"a","b",NULL,NULL,0,0,"2015-07-23 16:41:18","2015-12-28 18:01:31",149
155,156,"201507/2015072317501352232.jpeg","BBoo","Dog","217","啡色",NULL,"002","003","2011-07-08",NULL,"非常細胆","AVID*047*054*086","雙重晶片 AVID*047*780*046",0,1,"2015-07-23 17:49:15","2015-07-24 21:38:21",150
156,157,"201507/2015072318055272912.png","Rexter","Dog","009","Black/white",NULL,"003","003","2012-6-28",NULL,NULL,"AVID 075553841",NULL,0,1,"2015-07-23 18:05:52","2015-07-23 18:07:29",151
157,158,"201507/2015072318132225406.png","KAIA","Dog","015","Golden",NULL,"004","003","2013-7-30",NULL,NULL,"AVID 002561368",NULL,0,1,"2015-07-23 18:13:22","2015-07-23 18:13:22",151
158,159,"201507/2015072410040458995.png","Milkmilk","Dog","002","黑","白","004","003","2006-7-18",NULL,NULL,NULL,NULL,0,1,"2015-07-23 19:25:15","2015-07-24 10:04:29",152
159,160,"201507/2015072422592874847.jpeg","Coco","Dog","002","White","Dark brown spot","002","002","2014-08-20","Grain-free fish dry food and canned fish food only","Flaxseed oil ","046894038",NULL,0,1,"2015-07-23 19:51:28","2015-09-13 00:17:29",153
160,161,"201507/2015072321530815446.png","深深","Dog","173","黑色",NULL,"001",NULL,"2011-5-19","雞",NULL,"AVID*046*793*565",NULL,0,1,"2015-07-23 20:11:34","2015-07-23 21:53:08",154
161,162,NULL,"Beat Beat 必必","Dog","002","金啡色","無","004","003","2013-9-29",NULL,NULL,NULL,NULL,0,1,"2015-07-23 20:14:16","2015-07-31 22:37:53",155
162,163,"201507/2015072320313084315.png","懵豬","Dog","201","Brown (赤色)","心口毛毛是白色的。","004","003","2014-1-26",".",".","AVID*005*591*891",".",0,1,"2015-07-23 20:31:30","2015-07-24 13:27:29",156
163,164,NULL,"Coffee ","Dog","173","咖啡",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-23 21:12:39","2015-07-23 21:12:39",157
164,165,"201507/2015072321331563666.png","Domo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-23 21:33:15","2015-07-23 21:55:31",158
165,166,"201507/2015072322040610443.jpeg","Muk","Dog","199","brown and white",NULL,"001","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-23 22:01:06","2015-08-23 18:06:34",161
166,167,"201507/2015072322092591594.jpeg","Bibi ","Cat","002","tricolour calico",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-23 22:09:25","2015-07-23 22:09:47",162
167,168,"201507/2015072322111298437.png","Bobo 寶寶","Dog","002","Black and Tan (黑，啡)",NULL,"004","002",NULL,"None",NULL,NULL,"Afraid of people, please do not try to catch or chase after her. Email: yuenlo820@gmail.com. Thank you!

怕人，請不要追或嘗試捉她。如發現走失，請email: yuenlo820@gmail.com。謝謝!!",0,1,"2015-07-23 22:11:12","2015-07-28 19:07:25",120
168,169,"201507/2015072322191295665.png","Waffle","Dog","002","Milky White, Light tan (米白，淺啡)",NULL,"004","002","2014-8-20",NULL,NULL,NULL,"Very Friendly, She will probably come to you if you call her name, Waffle

十分有善，叫她名字Waffle可能會過來。",0,0,"2015-07-23 22:19:12","2015-07-28 18:56:35",120
169,170,"201507/2015072400295410960.png","細咪","Dog","135","啡",NULL,"002","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 00:25:20","2015-07-24 00:29:54",164
170,171,"201507/2015072406093935027.png","小蛋蛋","Dog","009","灰白","黑","002","003","2011-3-5","狗糧、水","小食","AVID*108*014*800",NULL,0,1,"2015-07-24 05:53:23","2015-07-29 10:00:37",168
171,172,NULL,"Bobby","Dog","007",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 09:41:59","2015-07-24 09:41:59",91
172,173,NULL,"Polar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 11:11:36","2015-07-24 11:13:49",172
173,174,NULL,"Polar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 11:15:21","2015-07-24 12:27:22",172
174,175,"201507/2015072411203876003.png","Venus","Dog","044","啡，黑",NULL,"002","003","2012-6-6",NULL,NULL,NULL,NULL,0,0,"2015-07-24 11:20:38","2015-07-24 17:27:42",116
175,176,"201507/2015072620221811086.png","King","Dog","074","Brown","White","003","003","2009-11-5",NULL,NULL,NULL,NULL,0,0,"2015-07-24 11:37:20","2016-01-19 10:27:09",174
176,177,"201507/2015072620234658395.png","Lai","Dog","074","brown","white","003","003","2015-8-18",NULL,NULL,NULL,NULL,0,0,"2015-07-24 11:40:49","2016-01-19 10:27:14",174
177,178,NULL,"Chun","Other","001","黃色",NULL,"001","004",NULL,NULL,NULL,NULL,"Chun",0,1,"2015-07-24 11:59:35","2015-07-24 12:00:06",177
178,179,NULL,"芝姐妹夫","Other",NULL,"香港人",NULL,"001","004",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 12:13:28","2015-07-30 15:51:56",137
179,180,NULL,"Polar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 12:46:29","2015-07-24 13:07:26",172
180,181,"201507/2015072512290338649.jpeg","Tata","Dog","001",NULL,NULL,"001",NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 12:46:38","2015-07-25 12:29:03",178
181,182,NULL,"Castle","Dog","007","白色",NULL,"003","003","2012-03-28",NULL,NULL,NULL,NULL,0,1,"2015-07-24 12:46:43","2015-07-24 12:50:39",183
182,183,NULL,"ppol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 12:48:08","2015-07-24 13:12:01",179
183,184,"201507/2015072413150968514.png","B仔","Dog","002","金色",NULL,"003","002","2014-4-23",NULL,NULL,NULL,NULL,0,1,"2015-07-24 12:50:46","2015-09-22 20:13:41",169
184,185,"201509/2015092220155491662.png","小黑","Dog","002","黑色",NULL,"003","002","2013-11-13",NULL,NULL,NULL,NULL,0,1,"2015-07-24 12:53:08","2015-09-22 20:15:54",169
185,186,"201509/2015090221460066527.png","Maya","Dog","002","tan","tan","004","003","2014-3-8","meat ","water ","AVID*010*000*552","驚車，少許驚人,頸帶銀色 chock chin 細身，偏瘦",0,1,"2015-07-24 12:53:17","2015-09-02 21:46:00",181
186,187,"201507/2015072413000989816.jpeg","李旺旺","Dog","002","黑色",NULL,"003","003","2011-05-24",NULL,NULL,NULL,NULL,0,1,"2015-07-24 13:00:09","2015-07-28 09:46:24",182
187,188,"201507/2015072413023617182.png","比高子","Dog","038","黑白啡",NULL,"003","002","2012-9-21",NULL,NULL,NULL,NULL,0,1,"2015-07-24 13:02:36","2015-07-24 19:54:36",184
188,189,NULL,"Polar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 13:07:42","2015-07-25 14:30:34",172
189,190,"201507/2015072413284683876.png","番薯BB","Dog","048","白",NULL,"003","003","2010-4-4",NULL,NULL,NULL,NULL,0,1,"2015-07-24 13:28:46","2015-07-24 13:28:46",184
190,191,"201507/2015072413592056152.jpeg","HaHa","Dog","020","brown",NULL,"004","003","2010-10-18",NULL,NULL,NULL,NULL,0,0,"2015-07-24 13:59:20","2015-07-24 14:01:38",185
191,192,"201507/2015072414135234241.jpeg","HaHa","Dog","020","brown",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 14:03:02","2015-08-01 21:15:07",185
192,193,"201507/2015072416395835998.jpeg","Butter","Dog","201","Black",NULL,"004","003","2012-01-15","Raw Food","","","",0,1,"2015-07-24 14:03:45","2015-07-24 16:39:58",187
193,194,"201507/2015072414073037146.jpeg","HeHe","Dog","077","brown and white",NULL,"003","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 14:07:30","2015-07-24 14:07:30",185
194,195,"201507/2015072414144173895.png","叮叮","Dog","002","忌廉",NULL,"004","003","2013-2-28",NULL,NULL,"AVID010053346",NULL,0,0,"2015-07-24 14:14:41","2015-07-24 20:06:06",186
195,196,NULL,"Naicha",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 15:18:56","2015-07-24 15:20:30",190
196,197,"201507/2015072415205968179.jpeg","大眼仔","Dog","155","灰白色",NULL,"001","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:19:39","2015-07-24 15:22:15",150
197,198,"201507/2015072415255142226.jpeg","囡囡","Dog","007","淺啡色",NULL,"002","004",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:23:55","2015-07-24 15:25:58",150
198,199,"201508/2015081119233084864.png","Equal Lau","Dog","015","忌廉白",NULL,"003","003","2010-5-24","有要求
",NULL,"107.853.805","肥，文靜，不好動",0,1,"2015-07-24 15:24:00","2015-08-24 18:09:18",191
199,200,NULL,"Naicha","Dog","173","啡色",NULL,"001","003","2011-11-24",NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:25:16","2015-07-28 18:55:31",190
200,201,"201507/2015072416071413879.jpeg","邦邦","Dog","225","虎班紋",NULL,"001","003","2012-03-10",NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:40:37","2015-07-24 16:07:14",192
201,202,NULL,"飛",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:50:20","2015-07-24 18:54:50",171
202,203,NULL,"Berry","Dog","225","虎班紋",NULL,"004","003","2010-08-24",NULL,NULL,NULL,NULL,0,0,"2015-07-24 15:50:38","2015-07-24 15:51:19",192
203,204,NULL,"妹",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:52:42","2015-07-24 15:52:42",171
204,205,"201507/2015072416115360051.jpeg","Berry","Dog","226","虎班紋",NULL,"004","003",NULL,NULL,NULL,"",NULL,0,1,"2015-07-24 15:54:24","2015-07-24 16:11:53",192
205,206,"201507/2015072416132312355.jpeg","細佬","Dog","226","白底斑紋",NULL,"003","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 15:59:13","2015-07-24 16:13:23",192
206,207,NULL,"FAY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 16:00:20","2015-07-24 16:00:20",193
207,208,NULL,"Castle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 16:18:39","2015-07-24 16:18:39",194
208,209,"201507/2015072416564994904.png","Debbie","Dog","002","White",NULL,"004","003","2010-12-27",NULL,NULL,NULL,NULL,0,1,"2015-07-24 16:56:49","2015-07-25 11:54:22",197
209,210,"201507/2015072417000590865.jpeg","大隻仔Cookie","Dog","173","cream","Miniature poodle,8kg","003","003","2012-10-10","要食生肉/自家制熟食。非常為食，但對陌生人餵食會有戒心。暫時發現唔鐘意食青口。","對口號：“有野食”“食飯”同膠袋聲最有反應",NULL,"頭至尾全長70cm,頸至pp身長50cm,右後腳有2隻白色指甲，左後腳有1隻白指甲，天生少牙，背後中間位置毛髮較深啡色，短尾，雙耳較厚，性格親人怕狗，見食物成日流口水",0,1,"2015-07-24 17:00:05","2015-11-20 11:06:36",195
210,211,"201507/2015072417031810343.png","Hemingway","Dog","002","Brown","Black and White","003","003","2011-4-20",NULL,NULL,NULL,"Not friendly with dogs",0,1,"2015-07-24 17:03:18","2015-08-08 22:10:46",197
211,212,"201507/2015072417371590078.jpeg","Mo","Dog","212","black",NULL,"004","003","2009-08-30",NULL,NULL,NULL,NULL,1,1,"2015-07-24 17:34:38","2015-07-24 21:18:49",188
212,213,"201507/2015072417461020089.png","綠茶","Dog","223","白色",NULL,"003","003",NULL,"Raw food",NULL,NULL,NULL,0,0,"2015-07-24 17:43:57","2015-07-26 02:47:19",199
213,214,NULL,"寶貝","Dog","001","白色",NULL,"002","001","2015-4-29",NULL,NULL,NULL,NULL,0,1,"2015-07-24 17:45:20","2015-07-24 17:45:20",198
214,215,"201507/2015072418032657468.png","小吉(Siu Kut)","Dog","173","咖啡色",NULL,"003","003","2006-7-13","BARF",NULL,"103*842*833","膽小害怕陌生人及狗狗",0,1,"2015-07-24 18:03:26","2015-07-24 18:23:05",200
215,216,"201507/2015072418113748172.png","Milk Milk","Dog","217","白色",NULL,"004","003","2010-10-23","BARF",NULL,NULL,"喜歡和人玩耍",0,1,"2015-07-24 18:10:54","2015-07-24 18:11:37",200
216,217,"201507/2015072418295369135.jpeg","rainbow","Dog","123","白、灰、黑",NULL,"004","003","2010-11-24",NULL,NULL,NULL,NULL,0,1,"2015-07-24 18:26:47","2015-07-27 22:55:05",206
217,218,"201507/2015072718592646435.jpeg","Bobby","Dog","015","金黃色",NULL,"001","003","2011-06-01","純天然狗糧",NULL,NULL,NULL,0,1,"2015-07-24 18:44:52","2015-07-27 18:59:26",207
218,219,"201507/2015072419294543212.jpeg","雪雪","Dog","002","black & white",NULL,"004","002",NULL,NULL,NULL,"AVID*002*533*354",NULL,0,1,"2015-07-24 19:25:19","2015-07-26 16:19:54",209
219,220,"201507/2015072419380845192.png","Bella","Dog","173","啡色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 19:26:08","2015-07-27 19:22:51",201
220,221,"201507/2015072421301372323.png","芝麻","Dog","009","黑","灰","003","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 19:30:48","2015-07-24 21:32:01",210
221,222,"201507/2015072419385189810.png","Bouboule","Dog","007","白色","米黃色","001","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 19:34:52","2015-07-27 19:21:45",201
222,223,"201507/2015072419492073087.jpeg","shui hua","Dog","002","black white",NULL,"004","004","1999-08-11",NULL,NULL,NULL,NULL,0,1,"2015-07-24 19:46:37","2015-07-24 19:49:20",211
223,224,NULL,"Hailey","Dog","191","白色",NULL,"004","003","2012-12-21",NULL,NULL,NULL,NULL,0,1,"2015-07-24 19:57:39","2015-07-24 20:01:01",213
224,225,"201507/2015072420280234900.png","cathy","Cat","019","棕色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 20:08:09","2015-08-26 18:27:48",217
225,226,"201507/2015072420121169557.png","叮叮","Dog","002","Cream",NULL,"004","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 20:12:11","2015-07-24 23:37:21",197
226,227,"201509/2015090313514297175.png","菠蘿 Pineapple","Dog","007","Brown","White","003","003","2010-6-8",NULL,NULL,NULL,NULL,0,0,"2015-07-24 20:13:10","2015-10-21 15:32:40",218
227,228,"201509/2015090313492939577.png","雞尾 Cocktail","Dog","007","Brown","White","003","003","2010-6-8",NULL,NULL,NULL,NULL,0,0,"2015-07-24 20:18:14","2015-10-21 15:32:47",10861
228,229,"201507/2015072420204153871.png","YOONA","Dog","201","啡色",NULL,"004","003","2010-9-22",NULL,NULL,NULL,NULL,0,1,"2015-07-24 20:20:41","2015-07-24 23:14:39",219
229,230,"201507/2015072420265556734.png","油油","Dog","173","淺啡",NULL,"002","003","2010-7-18",NULL,"如有拾獲，請電60195010",NULL,"油油
",0,1,"2015-07-24 20:26:55","2015-07-24 20:40:04",215
230,231,"201507/2015072508024050604.png","桃子","Dog",NULL,"white",NULL,"004","004",NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-24 20:51:08","2015-07-25 21:53:44",221
231,232,"201508/2015081119251567000.png","Melody Lau","Dog","015","金啡色",NULL,"004","003","2011-2-27",NULL,NULL,"035.294.112","貪玩，好動，熱情",0,1,"2015-07-24 20:58:45","2015-10-13 21:30:30",191
232,233,"201509/2015090320404916342.jpeg","mirody ","Dog","174","金色",NULL,"002","002","2014-11-22","",NULL,NULL,"",0,1,"2015-07-24 21:07:19","2015-09-03 20:40:49",223
233,234,"201507/2015072421185560661.jpeg","kuku","Dog","173","金色",NULL,"003","003","2011-04-06",NULL,NULL,NULL,NULL,0,0,"2015-07-24 21:18:55","2015-07-24 22:03:14",223
234,235,"201507/2015072421333933988.png","叮噹","Dog","002","黑色","四隻腳仔及心口有白色毛","004","003","2013-10-10",NULL,NULL,NULL,NULL,0,0,"2015-07-24 21:33:39","2015-08-01 03:16:58",214
235,236,"201511/2015110112022547776.png","圓圓","Dog","160",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 21:56:28","2015-11-01 12:02:25",227
236,237,"201511/2015110112041416850.png","薯仔","Dog","046",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 22:05:50","2015-11-01 12:04:14",227
237,238,"201509/2015090320402274539.jpeg","kuku","Dog","173","金色",NULL,"003","003","2011-04-06",NULL,NULL,NULL,NULL,0,1,"2015-07-24 22:08:03","2015-09-03 20:40:22",223
238,239,"201507/2015072422115812330.png","豆豆","Dog","217","火紅(啡)",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 22:11:58","2016-02-20 13:44:51",228
239,240,"201507/2015072520412960478.png","多多","Dog","224",NULL,NULL,"002","002","2012-11-30",NULL,NULL,NULL,NULL,0,1,"2015-07-24 22:51:58","2015-07-25 20:42:16",230
240,241,"201509/2015091811043936645.png","雪兒","Dog","137","白色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-24 23:24:16","2015-09-18 11:04:39",219
241,242,"201507/2015072510501553532.jpeg","妹妹","Dog","123","黑白",NULL,"004","004","2007-07-01",NULL,NULL,NULL,NULL,0,1,"2015-07-24 23:29:03","2015-07-25 10:50:15",231
242,254,"201507/2015072517133440572.png","Mini","Dog","175","White",NULL,"002","002","2013-9-30",NULL,NULL,NULL,NULL,0,1,"2015-07-24 23:34:35","2015-07-26 14:22:31",232
243,255,NULL,"小波","Dog","007","White",NULL,"001","002","2013-9-5",NULL,NULL,"AVID*006*101*071",NULL,0,1,"2015-07-24 23:35:12","2015-08-20 11:22:29",176
244,256,"201507/2015072423404538685.png","白茶","Dog","223","White",NULL,"004","004","2007-1-1",NULL,NULL,"AVID = 107*864*269","耳仔唔樹及尾仔成日下垂",0,0,"2015-07-24 23:40:45","2015-07-24 23:46:26",233
245,257,"201507/2015072423470371597.png","白茶","Dog","223","White",NULL,"004","004","2007-1-24","Homemade ",NULL,"AVID = 107*864*269","耳仔唔樹及尾向下垂",0,1,"2015-07-24 23:46:13","2015-07-24 23:48:31",233
246,258,"201507/2015072500030343497.jpeg","Salad","Bird","001","黃色","","004","003","2012-11-30",NULL,NULL,"AVID*079*812*520",NULL,0,1,"2015-07-25 00:03:03","2015-07-25 00:03:04",175
247,259,"201508/2015082809094796222.png","小滿","Dog","103","白色","黑色","001","003","2011-5-20",NULL,NULL,NULL,NULL,0,1,"2015-07-25 00:08:11","2015-08-28 09:09:48",236
248,260,"201507/2015072500323237012.png","豬豬","Other","001","無色",NULL,"005","005",NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-25 00:31:50","2015-07-25 23:28:37",236
249,261,"201507/2015072500321827026.png","栗子 Chestnut","Dog","135","赤色",NULL,"002","002","2013-12-5","越多零食越開心",NULL,NULL,"如她不幸走失了
請打94804600 或 91234164
酬
",0,1,"2015-07-25 00:32:18","2015-07-25 01:37:55",238
250,262,"201507/2015072500401123587.jpeg","Woody","Dog","217","brown",NULL,"003","002","2011-04-18","零食愛好者",NULL,"010-021-295","太子爺",0,1,"2015-07-25 00:37:42","2015-09-28 11:59:28",239
251,263,NULL,"浦飛","Dog","038","黑白啡",NULL,"004","003","2012-10-21",NULL,NULL,NULL,NULL,0,1,"2015-07-25 00:40:41","2015-09-12 17:10:09",242
252,264,"201507/2015072500483620732.png","BiBi","Dog","013","啡色","金色","004","003",NULL,"咩都食",NULL,NULL,NULL,0,1,"2015-07-25 00:42:21","2015-07-25 01:05:39",243
253,265,"201507/2015072500450468934.jpeg","Momo","Dog","217","Brown",NULL,"002","002","2011-03-15",NULL,NULL,NULL,NULL,0,1,"2015-07-25 00:42:50","2015-07-25 00:47:31",241
254,266,"201507/2015072500482694174.png","蛇仔","Dog","011","咖啡色","有白毛","003","004","2002-1-10","狗糧加蔬菜","大量水",NULL,"脷上有大笪黑斑",0,1,"2015-07-25 00:48:26","2015-07-25 00:49:40",240
255,267,NULL,"朱古力","Dog","225","dark brindle",NULL,"002","002","2014-2-7",NULL,NULL,NULL,NULL,0,1,"2015-07-25 00:52:19","2015-07-25 00:52:48",245
256,268,"201508/2015082718030246018.png","Bear Bear","Dog","173","red",NULL,"001","003","2011-5-26",NULL,NULL,"101/496",NULL,0,1,"2015-07-25 00:52:47","2015-08-29 15:43:33",246
257,269,"201507/2015072500590332339.png","小白","Dog","077","白色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-25 00:56:18","2015-07-25 01:05:32",243
258,270,NULL,"butter",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-25 00:56:33","2015-07-25 01:00:12",231
259,271,"201507/2015072501001765476.jpeg","饅頭","Dog","048","白色",NULL,"003","003","2010-10-22","",NULL,"AVID*047*055*571",NULL,0,1,"2015-07-25 01:00:17","2015-07-25 14:20:36",244
260,272,"201507/2015072501050312387.png","小白","Dog","077","白色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,0,"2015-07-25 01:05:03","2015-07-25 01:05:24",243
261,273,"201507/2015072501071758259.png","小白","Dog","077","白色",NULL,"004","003",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-25 01:07:17","2015-07-25 01:07:17",243
262,274,"201507/2015072501142735438.jpeg","飛飛","Dog","225","虎紋",NULL,"002","002","2013-05-09","DR.braf",NULL,"AVID*079*833*080",NULL,0,0,"2015-07-25 01:14:27","2015-07-25 01:15:04",244
263,275,"201507/2015072501153245660.jpeg","飛飛","Dog","225","虎紋",NULL,"002","002","2013-05-09","",NULL,"AVID*079*833*080",NULL,0,1,"2015-07-25 01:15:32","2015-07-26 01:27:29",244
264,276,"201507/2015072501403266731.png","囡囡","Dog","088","Black","金 白","002","004",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-25 01:38:08","2015-07-29 23:04:33",248
265,277,NULL,"沙沙","Dog","050","黑白",NULL,"004","003","2012-2-1",NULL,NULL,"079815586",NULL,0,1,"2015-07-25 02:16:48","2015-07-25 02:16:57",249
266,278,"201507/2015072508360190693.png","嗲嗲豬","Cat","002","黑灰色蝴蝶紋",NULL,"003","002","2014-3-22","什麼都會吃",NULL,NULL,NULL,0,1,"2015-07-25 08:36:01","2015-08-23 21:27:28",252
267,279,"201507/2015072601314353698.jpeg","史力仔","Dog","009","胡椒黑",NULL,"001","003","2007-11-01",NULL,NULL,NULL,NULL,0,1,"2015-07-25 10:17:28","2015-07-26 01:31:43",250
268,280,"201507/2015072512420411602.jpeg","choco ","Dog","050","red",NULL,"001","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-07-25 12:42:04","2015-07-25 17:16:00",258
269,281,NULL,"Mo仔","Dog","007","white",NULL,"001","002","2014-12-3",NULL,NULL,NULL,NULL,0,0,"2015-07-25 12:52:53","2015-07-26 01:35:31",260
270,282,"201507/2015072512595088284.jpeg","毛仔","Dog","007","白",NULL,"001","002","2014-12-03","乾糧",NULL,"AVID*008*844*561",NULL,0,1,"2015-07-25 12:55:40","2015-07-25 13:11:30",259
271,283,"201507/2015072514013956371.png","大雄","Dog","009","白色",NULL,"001","003","2008-1-23",NULL,NULL,"AVID*104*311*597",NULL,0,1,"2015-07-25 12:57:00","2015-07-30 21:50:51",261
