id,new_pet_id,"DOTT_No",Pet_ID,"UUID",Major,Minor,"Remark",Status,"Create_Date","Last_Modify_Date",Modified_By
181,407,"D00-10101-10331",419,"eab22365-4789-6541-2365-478965412365",101,331,NULL,1,"2015-07-20 16:17:42","2015-07-31 23:17:58",390
182,635,"D00-10101-10332",653,"eab22365-4789-6541-2365-478965412365",101,332,NULL,1,"2015-07-20 16:17:42","2015-07-31 23:18:26",390
183,243,"D00-10101-10333",255,"eab22365-4789-6541-2365-478965412365",101,333,NULL,1,"2015-07-20 16:17:42","2015-08-20 11:22:29",176
184,NULL,"D00-10101-10334",NULL,"eab22365-4789-6541-2365-478965412365",101,334,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
185,NULL,"D00-10101-10335",NULL,"eab22365-4789-6541-2365-478965412365",101,335,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
186,NULL,"D00-10101-10336",NULL,"eab22365-4789-6541-2365-478965412365",101,336,NULL,1,"2015-07-20 16:17:42","2015-10-18 22:10:22",333
187,998,"D00-10101-10337",11038,"eab22365-4789-6541-2365-478965412365",101,337,NULL,1,"2015-07-20 16:17:42","2015-08-31 02:40:40",246
188,NULL,"D00-10101-10338",NULL,"eab22365-4789-6541-2365-478965412365",101,338,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
189,NULL,"D00-10101-10339",NULL,"eab22365-4789-6541-2365-478965412365",101,339,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
190,NULL,"D00-10101-10340",NULL,"eab22365-4789-6541-2365-478965412365",101,340,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
191,594,"D00-10101-10341",612,"eab22365-4789-6541-2365-478965412365",101,341,NULL,1,"2015-07-20 16:17:42","2015-07-29 22:50:55",537
192,NULL,"D00-10101-10342",NULL,"eab22365-4789-6541-2365-478965412365",101,342,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
193,NULL,"D00-10101-10343",NULL,"eab22365-4789-6541-2365-478965412365",101,343,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
194,189,"D00-10101-10344",190,"eab22365-4789-6541-2365-478965412365",101,344,NULL,1,"2015-07-20 16:17:42","2015-07-24 13:28:46",184
195,NULL,"D00-10101-10345",NULL,"eab22365-4789-6541-2365-478965412365",101,345,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
196,344,"D00-10101-10346",356,"eab22365-4789-6541-2365-478965412365",101,346,NULL,1,"2015-07-20 16:17:42","2015-07-25 21:28:04",330
197,318,"D00-10101-10347",330,"eab22365-4789-6541-2365-478965412365",101,347,NULL,1,"2015-07-20 16:17:42","2015-07-28 13:52:13",280
198,NULL,"D00-10101-10348",NULL,"eab22365-4789-6541-2365-478965412365",101,348,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
199,762,"D00-10101-10349",781,"eab22365-4789-6541-2365-478965412365",101,349,NULL,1,"2015-07-20 16:17:42","2015-11-09 16:00:02",679
200,604,"D00-10101-10350",622,"eab22365-4789-6541-2365-478965412365",101,350,NULL,1,"2015-07-20 16:17:42","2015-12-15 23:16:48",550
201,222,"D00-10101-10351",223,"eab22365-4789-6541-2365-478965412365",101,351,NULL,1,"2015-07-20 16:17:42","2015-07-24 19:46:37",211
202,NULL,"D00-10101-10352",NULL,"eab22365-4789-6541-2365-478965412365",101,352,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
203,474,"D00-10101-10353",487,"eab22365-4789-6541-2365-478965412365",101,353,NULL,1,"2015-07-20 16:17:42","2015-07-27 21:56:55",182
204,627,"D00-10101-10354",645,"eab22365-4789-6541-2365-478965412365",101,354,NULL,1,"2015-07-20 16:17:42","2015-07-31 18:55:39",567
205,1153,"D00-10101-10355",11202,"eab22365-4789-6541-2365-478965412365",101,355,NULL,1,"2015-07-20 16:17:42","2015-09-10 18:57:16",672
206,NULL,"D00-10101-10356",NULL,"eab22365-4789-6541-2365-478965412365",101,356,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
207,NULL,"D00-10101-10357",NULL,"eab22365-4789-6541-2365-478965412365",101,357,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
208,NULL,"D00-10101-10358",NULL,"eab22365-4789-6541-2365-478965412365",101,358,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
209,NULL,"D00-10101-10359",NULL,"eab22365-4789-6541-2365-478965412365",101,359,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
210,NULL,"D00-10101-10360",NULL,"eab22365-4789-6541-2365-478965412365",101,360,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
211,NULL,"D00-10101-10361",NULL,"eab22365-4789-6541-2365-478965412365",101,361,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
212,NULL,"D00-10101-10362",NULL,"eab22365-4789-6541-2365-478965412365",101,362,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
213,447,"D00-10101-10363",460,"eab22365-4789-6541-2365-478965412365",101,363,NULL,1,"2015-07-20 16:17:42","2015-07-27 15:23:06",414
214,NULL,"D00-10101-10364",NULL,"eab22365-4789-6541-2365-478965412365",101,364,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
215,487,"D00-10101-10365",500,"eab22365-4789-6541-2365-478965412365",101,365,NULL,1,"2015-07-20 16:17:42","2015-07-28 00:22:11",453
216,1107,"D00-10101-10366",11153,"eab22365-4789-6541-2365-478965412365",101,366,NULL,1,"2015-07-20 16:17:42","2015-09-06 22:17:51",10920
217,NULL,"D00-10101-10367",NULL,"eab22365-4789-6541-2365-478965412365",101,367,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
218,NULL,"D00-10101-10368",NULL,"eab22365-4789-6541-2365-478965412365",101,368,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
219,647,"D00-10101-10369",665,"eab22365-4789-6541-2365-478965412365",101,369,NULL,1,"2015-07-20 16:17:42","2015-08-01 11:31:13",581
220,851,"D00-10101-10370",10856,"eab22365-4789-6541-2365-478965412365",101,370,NULL,1,"2015-07-20 16:17:42","2015-08-16 15:24:56",10747
221,NULL,"D00-10101-10371",NULL,"eab22365-4789-6541-2365-478965412365",101,371,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
222,593,"D00-10101-10372",611,"eab22365-4789-6541-2365-478965412365",101,372,NULL,1,"2015-07-20 16:17:42","2015-07-29 22:19:40",535
223,NULL,"D00-10101-10373",NULL,"eab22365-4789-6541-2365-478965412365",101,373,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
224,NULL,"D00-10101-10374",NULL,"eab22365-4789-6541-2365-478965412365",101,374,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
225,NULL,"D00-10101-10375",NULL,"eab22365-4789-6541-2365-478965412365",101,375,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
226,NULL,"D00-10101-10376",NULL,"eab22365-4789-6541-2365-478965412365",101,376,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
227,240,"D00-10101-10377",241,"eab22365-4789-6541-2365-478965412365",101,377,NULL,1,"2015-07-20 16:17:42","2015-09-18 11:04:39",219
228,NULL,"D00-10101-10378",NULL,"eab22365-4789-6541-2365-478965412365",101,378,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
229,703,"D00-10101-10379",721,"eab22365-4789-6541-2365-478965412365",101,379,NULL,1,"2015-07-20 16:17:42","2015-08-04 14:56:25",298
230,NULL,"D00-10101-10380",NULL,"eab22365-4789-6541-2365-478965412365",101,380,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
231,793,"D00-10101-10381",813,"eab22365-4789-6541-2365-478965412365",101,381,NULL,1,"2015-07-20 16:17:42","2015-08-10 18:02:44",709
232,832,"D00-10101-10382",10835,"eab22365-4789-6541-2365-478965412365",101,382,NULL,1,"2015-07-20 16:17:42","2015-09-04 00:49:35",10735
233,1387,"D00-10101-10383",11436,"eab22365-4789-6541-2365-478965412365",101,383,NULL,1,"2015-07-20 16:17:42","2015-09-28 13:03:55",11194
234,214,"D00-10101-10384",215,"eab22365-4789-6541-2365-478965412365",101,384,NULL,1,"2015-07-20 16:17:42","2015-07-24 18:12:23",200
235,574,"D00-10101-10385",592,"eab22365-4789-6541-2365-478965412365",101,385,NULL,1,"2015-07-20 16:17:42","2015-07-29 14:39:46",524
236,1669,"D00-10101-10386",11719,"eab22365-4789-6541-2365-478965412365",101,386,NULL,1,"2015-07-20 16:17:42","2015-10-21 15:42:06",11461
237,443,"D00-10101-10387",455,"eab22365-4789-6541-2365-478965412365",101,387,NULL,1,"2015-07-20 16:17:42","2015-07-27 14:00:59",412
238,NULL,"D00-10101-10388",NULL,"eab22365-4789-6541-2365-478965412365",101,388,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
239,196,"D00-10101-10389",197,"eab22365-4789-6541-2365-478965412365",101,389,NULL,1,"2015-07-20 16:17:42","2015-07-24 15:22:15",150
240,847,"D00-10101-10390",10852,"eab22365-4789-6541-2365-478965412365",101,390,NULL,1,"2015-07-20 16:17:42","2015-08-15 22:56:44",10746
241,197,"D00-10101-10391",198,"eab22365-4789-6541-2365-478965412365",101,391,NULL,1,"2015-07-20 16:17:42","2015-07-24 15:25:58",150
242,530,"D00-10101-10392",543,"eab22365-4789-6541-2365-478965412365",101,392,NULL,1,"2015-07-20 16:17:42","2015-07-28 21:01:22",494
243,235,"D00-10101-10393",236,"eab22365-4789-6541-2365-478965412365",101,393,NULL,1,"2015-07-20 16:17:42","2015-11-01 12:02:25",227
244,198,"D00-10101-10394",199,"eab22365-4789-6541-2365-478965412365",101,394,NULL,1,"2015-07-20 16:17:42","2015-08-24 18:09:18",191
245,NULL,"D00-10101-10395",NULL,"eab22365-4789-6541-2365-478965412365",101,395,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
246,NULL,"D00-10101-10396",NULL,"eab22365-4789-6541-2365-478965412365",101,396,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
247,846,"D00-10101-10397",10851,"eab22365-4789-6541-2365-478965412365",101,397,NULL,1,"2015-07-20 16:17:42","2015-08-15 22:44:48",10746
248,1670,"D00-10101-10398",11720,"eab22365-4789-6541-2365-478965412365",101,398,NULL,1,"2015-07-20 16:17:42","2015-10-21 15:42:29",11461
249,NULL,"D00-10101-10399",NULL,"eab22365-4789-6541-2365-478965412365",101,399,NULL,1,"2015-07-20 16:17:42","2015-09-16 21:33:59",11032
250,605,"D00-10101-10400",623,"eab22365-4789-6541-2365-478965412365",101,400,NULL,1,"2015-07-20 16:17:42","2015-09-13 18:03:21",551
251,1094,"D00-10101-10401",11140,"eab22365-4789-6541-2365-478965412365",101,401,NULL,1,"2015-07-20 16:17:42","2015-09-06 05:30:42",10912
252,700,"D00-10101-10402",718,"eab22365-4789-6541-2365-478965412365",101,402,NULL,1,"2015-07-20 16:17:42","2015-08-04 14:00:08",628
253,NULL,"D00-10101-10403",NULL,"eab22365-4789-6541-2365-478965412365",101,403,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
254,NULL,"D00-10101-10404",NULL,"eab22365-4789-6541-2365-478965412365",101,404,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
255,185,"D00-10101-10405",186,"eab22365-4789-6541-2365-478965412365",101,405,NULL,1,"2015-07-20 16:17:42","2015-09-02 21:46:00",181
256,NULL,"D00-10101-10406",NULL,"eab22365-4789-6541-2365-478965412365",101,406,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
257,NULL,"D00-10101-10407",NULL,"eab22365-4789-6541-2365-478965412365",101,407,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
258,NULL,"D00-10101-10408",NULL,"eab22365-4789-6541-2365-478965412365",101,408,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
259,730,"D00-10101-10409",748,"eab22365-4789-6541-2365-478965412365",101,409,NULL,1,"2015-07-20 16:17:42","2015-08-05 23:27:35",645
260,649,"D00-10101-10410",667,"eab22365-4789-6541-2365-478965412365",101,410,NULL,1,"2015-07-20 16:17:42","2015-08-08 16:36:23",582
261,160,"D00-10101-10411",161,"eab22365-4789-6541-2365-478965412365",101,411,NULL,1,"2015-07-20 16:17:42","2015-07-23 21:53:08",154
262,NULL,"D00-10101-10412",NULL,"eab22365-4789-6541-2365-478965412365",101,412,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
263,NULL,"D00-10101-10413",NULL,"eab22365-4789-6541-2365-478965412365",101,413,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
264,NULL,"D00-10101-10414",NULL,"eab22365-4789-6541-2365-478965412365",101,414,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
265,162,"D00-10101-10415",163,"eab22365-4789-6541-2365-478965412365",101,415,NULL,1,"2015-07-20 16:17:42","2015-07-24 13:27:29",156
266,NULL,"D00-10101-10416",NULL,"eab22365-4789-6541-2365-478965412365",101,416,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
267,NULL,"D00-10101-10417",NULL,"eab22365-4789-6541-2365-478965412365",101,417,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
268,NULL,"D00-10101-10418",NULL,"eab22365-4789-6541-2365-478965412365",101,418,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
269,648,"D00-10101-10419",666,"eab22365-4789-6541-2365-478965412365",101,419,NULL,1,"2015-07-20 16:17:42","2015-11-11 13:05:09",582
270,797,"D00-10101-10420",817,"eab22365-4789-6541-2365-478965412365",101,420,NULL,1,"2015-07-20 16:17:42","2015-08-11 09:31:14",714
271,NULL,"D00-10101-10421",NULL,"eab22365-4789-6541-2365-478965412365",101,421,NULL,1,"2015-07-20 16:17:42","2015-10-02 20:22:37",589
272,385,"D00-10101-10422",397,"eab22365-4789-6541-2365-478965412365",101,422,NULL,1,"2015-07-20 16:17:42","2015-07-26 15:02:17",375
273,NULL,"D00-10101-10423",NULL,"eab22365-4789-6541-2365-478965412365",101,423,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
274,NULL,"D00-10101-10424",NULL,"eab22365-4789-6541-2365-478965412365",101,424,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
275,687,"D00-10101-10425",705,"eab22365-4789-6541-2365-478965412365",101,425,NULL,1,"2015-07-20 16:17:42","2015-08-03 19:05:03",614
276,386,"D00-10101-10426",398,"eab22365-4789-6541-2365-478965412365",101,426,NULL,1,"2015-07-20 16:17:42","2015-07-26 16:00:26",376
277,515,"D00-10101-10427",528,"eab22365-4789-6541-2365-478965412365",101,427,NULL,1,"2015-07-20 16:17:42","2015-07-28 16:02:38",302
278,NULL,"D00-10101-10428",NULL,"eab22365-4789-6541-2365-478965412365",101,428,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
279,NULL,"D00-10101-10429",NULL,"eab22365-4789-6541-2365-478965412365",101,429,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
280,271,"D00-10101-10430",283,"eab22365-4789-6541-2365-478965412365",101,430,NULL,1,"2015-07-20 16:17:42","2015-07-30 21:50:51",261
281,NULL,"D00-10101-10431",NULL,"eab22365-4789-6541-2365-478965412365",101,431,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
282,NULL,"D00-10101-10432",NULL,"eab22365-4789-6541-2365-478965412365",101,432,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
283,913,"D00-10101-10433",10943,"eab22365-4789-6541-2365-478965412365",101,433,NULL,1,"2015-07-20 16:17:42","2015-08-19 13:36:04",10774
284,131,"D00-10101-10434",132,"eab22365-4789-6541-2365-478965412365",101,434,NULL,1,"2015-07-20 16:17:42","2015-07-22 17:42:18",134
285,513,"D00-10101-10435",526,"eab22365-4789-6541-2365-478965412365",101,435,NULL,1,"2015-07-20 16:17:42","2015-07-28 14:34:44",476
286,199,"D00-10101-10436",200,"eab22365-4789-6541-2365-478965412365",101,436,NULL,1,"2015-07-20 16:17:42","2015-07-28 18:55:31",190
287,823,"D00-10101-10437",10824,"eab22365-4789-6541-2365-478965412365",101,437,NULL,1,"2015-07-20 16:17:42","2015-08-13 12:17:41",10724
288,NULL,"D00-10101-10438",NULL,"eab22365-4789-6541-2365-478965412365",101,438,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
289,NULL,"D00-10101-10439",NULL,"eab22365-4789-6541-2365-478965412365",101,439,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
290,537,"D00-10101-10440",555,"eab22365-4789-6541-2365-478965412365",101,440,NULL,1,"2015-07-20 16:17:42","2015-08-03 20:19:46",496
291,804,"D00-10101-10441",824,"eab22365-4789-6541-2365-478965412365",101,441,NULL,1,"2015-07-20 16:17:42","2015-09-13 17:56:52",551
292,201,"D00-10101-10442",202,"eab22365-4789-6541-2365-478965412365",101,442,NULL,1,"2015-07-20 16:17:42","2015-07-24 18:54:51",171
293,NULL,"D00-10101-10443",NULL,"eab22365-4789-6541-2365-478965412365",101,443,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
294,535,"D00-10101-10444",553,"eab22365-4789-6541-2365-478965412365",101,444,NULL,1,"2015-07-20 16:17:42","2015-08-14 14:22:21",496
295,208,"D00-10101-10445",209,"eab22365-4789-6541-2365-478965412365",101,445,NULL,1,"2015-07-20 16:17:42","2015-07-25 11:54:22",197
296,251,"D00-10101-10446",263,"eab22365-4789-6541-2365-478965412365",101,446,NULL,1,"2015-07-20 16:17:42","2015-09-12 17:10:09",242
297,210,"D00-10101-10447",211,"eab22365-4789-6541-2365-478965412365",101,447,NULL,1,"2015-07-20 16:17:42","2015-08-08 22:10:46",197
298,NULL,"D00-10101-10448",NULL,"eab22365-4789-6541-2365-478965412365",101,448,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
299,652,"D00-10101-10449",670,"eab22365-4789-6541-2365-478965412365",101,449,NULL,1,"2015-07-20 16:17:42","2015-08-01 16:18:44",547
300,479,"D00-10101-10450",492,"eab22365-4789-6541-2365-478965412365",101,450,NULL,1,"2015-07-20 16:17:42","2015-07-29 00:36:35",449
301,NULL,"D00-10101-10451",NULL,"eab22365-4789-6541-2365-478965412365",101,451,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
302,547,"D00-10101-10452",565,"eab22365-4789-6541-2365-478965412365",101,452,NULL,1,"2015-07-20 16:17:42","2015-08-25 05:17:23",477
303,402,"D00-10101-10453",414,"eab22365-4789-6541-2365-478965412365",101,453,NULL,1,"2015-07-20 16:17:42","2015-07-26 20:15:05",385
304,527,"D00-10101-10454",540,"eab22365-4789-6541-2365-478965412365",101,454,NULL,1,"2015-07-20 16:17:42","2015-07-28 20:56:28",494
305,1248,"D00-10101-10455",11297,"eab22365-4789-6541-2365-478965412365",101,455,NULL,1,"2015-07-20 16:17:42","2015-09-16 21:41:11",11032
306,NULL,"D00-10101-10456",NULL,"eab22365-4789-6541-2365-478965412365",101,456,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
307,552,"D00-10101-10457",570,"eab22365-4789-6541-2365-478965412365",101,457,NULL,1,"2015-07-20 16:17:42","2015-07-29 00:24:25",477
308,553,"D00-10101-10458",571,"eab22365-4789-6541-2365-478965412365",101,458,NULL,1,"2015-07-20 16:17:42","2015-07-29 23:43:56",477
309,558,"D00-10101-10459",576,"eab22365-4789-6541-2365-478965412365",101,459,NULL,1,"2015-07-20 16:17:42","2015-07-29 07:48:33",507
310,231,"D00-10101-10460",232,"eab22365-4789-6541-2365-478965412365",101,460,NULL,1,"2015-07-20 16:17:42","2015-10-13 21:30:30",191
311,NULL,"D00-10101-10461",NULL,"eab22365-4789-6541-2365-478965412365",101,461,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
312,559,"D00-10101-10462",577,"eab22365-4789-6541-2365-478965412365",101,462,NULL,1,"2015-07-20 16:17:42","2015-07-29 07:51:35",507
313,548,"D00-10101-10463",566,"eab22365-4789-6541-2365-478965412365",101,463,NULL,1,"2015-07-20 16:17:42","2015-07-29 00:01:33",477
314,550,"D00-10101-10464",568,"eab22365-4789-6541-2365-478965412365",101,464,NULL,1,"2015-07-20 16:17:42","2015-07-29 00:13:27",477
315,600,"D00-10101-10465",618,"eab22365-4789-6541-2365-478965412365",101,465,NULL,1,"2015-07-20 16:17:42","2015-07-30 02:28:43",542
316,NULL,"D00-10101-10466",NULL,"eab22365-4789-6541-2365-478965412365",101,466,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
317,NULL,"D00-10101-10467",NULL,"eab22365-4789-6541-2365-478965412365",101,467,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
318,1250,"D00-10101-10468",11299,"eab22365-4789-6541-2365-478965412365",101,468,NULL,1,"2015-07-20 16:17:42","2015-09-16 21:45:35",11032
319,NULL,"D00-10101-10469",NULL,"eab22365-4789-6541-2365-478965412365",101,469,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
320,205,"D00-10101-10470",206,"eab22365-4789-6541-2365-478965412365",101,470,NULL,1,"2015-07-20 16:17:42","2015-07-24 15:59:13",192
321,NULL,"D00-10101-10471",NULL,"eab22365-4789-6541-2365-478965412365",101,471,NULL,1,"2015-07-20 16:17:42","2015-08-18 21:59:23",590
322,239,"D00-10101-10472",240,"eab22365-4789-6541-2365-478965412365",101,472,NULL,1,"2015-07-20 16:17:42","2015-07-25 20:42:16",230
323,NULL,"D00-10101-10473",NULL,"eab22365-4789-6541-2365-478965412365",101,473,NULL,1,"2015-07-20 16:17:42","2015-08-03 20:46:02",618
324,NULL,"D00-10101-10474",NULL,"eab22365-4789-6541-2365-478965412365",101,474,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
325,NULL,"D00-10101-10475",NULL,"eab22365-4789-6541-2365-478965412365",101,475,NULL,1,"2015-07-20 16:17:42","2015-08-01 03:16:58",214
326,523,"D00-10101-10476",536,"eab22365-4789-6541-2365-478965412365",101,476,NULL,1,"2015-07-20 16:17:42","2015-09-03 14:21:27",490
327,265,"D00-10101-10477",277,"eab22365-4789-6541-2365-478965412365",101,477,NULL,1,"2015-07-20 16:17:42","2015-07-25 02:16:57",249
328,450,"D00-10101-10478",463,"eab22365-4789-6541-2365-478965412365",101,478,NULL,1,"2015-07-20 16:17:42","2015-07-27 16:17:35",416
329,465,"D00-10101-10479",478,"eab22365-4789-6541-2365-478965412365",101,479,NULL,1,"2015-07-20 16:17:42","2015-07-27 19:48:46",431
330,370,"D00-10101-10480",382,"eab22365-4789-6541-2365-478965412365",101,480,NULL,1,"2015-07-20 16:17:42","2015-08-03 19:21:24",199
331,590,"D00-10101-10481",608,"eab22365-4789-6541-2365-478965412365",101,481,NULL,1,"2015-07-20 16:17:42","2015-07-29 23:08:14",535
332,204,"D00-10101-10482",205,"eab22365-4789-6541-2365-478965412365",101,482,NULL,1,"2015-07-20 16:17:42","2015-07-24 15:54:24",192
333,200,"D00-10101-10483",201,"eab22365-4789-6541-2365-478965412365",101,483,NULL,1,"2015-07-20 16:17:42","2015-07-24 15:44:26",192
334,575,"D00-10101-10484",593,"eab22365-4789-6541-2365-478965412365",101,484,NULL,1,"2015-07-20 16:17:42","2015-07-29 14:42:38",524
335,469,"D00-10101-10485",482,"eab22365-4789-6541-2365-478965412365",101,485,NULL,1,"2015-07-20 16:17:42","2015-07-27 21:05:05",435
336,633,"D00-10101-10486",651,"eab22365-4789-6541-2365-478965412365",101,486,NULL,1,"2015-07-20 16:17:42","2015-07-31 22:41:16",562
337,NULL,"D00-10101-10487",NULL,"eab22365-4789-6541-2365-478965412365",101,487,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
338,250,"D00-10101-10488",262,"eab22365-4789-6541-2365-478965412365",101,488,NULL,1,"2015-07-20 16:17:42","2015-08-02 17:07:32",239
339,641,"D00-10101-10489",659,"eab22365-4789-6541-2365-478965412365",101,489,NULL,1,"2015-07-20 16:17:42","2015-08-01 00:47:38",575
340,NULL,"D00-10101-10490",NULL,"eab22365-4789-6541-2365-478965412365",101,490,NULL,1,"2015-07-20 16:17:42","2015-07-20 16:17:42",2
